Date,Time,Sit,DATA ID,Barometer,Cond,Sp_Cond,Sal,nLFCond,TDS,Temp (°F),Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position
5/26/2021,11:17:11 AM,Trout Bog,,720.1,16.1,18.6,0.01,18.8,12,64.2,-1.4,-1.4,69.9,6.63,73.7,0.06,0,4.26,135.2,313.1,0,0.272,0.273
5/26/2021,11:17:13 AM,Trout Bog,,720.1,16,18.6,0.01,18.8,12,64.2,-1.4,-1.4,69.7,6.61,73.6,0.07,0,4.27,135.1,313.3,0,0.272,0.276
5/26/2021,11:17:15 AM,Trout Bog,,720.1,16,18.5,0.01,18.7,12,64.2,-1.4,-1.4,69.7,6.61,73.6,0.08,0,4.27,135,313.4,-0.001,0.271,0.274
5/26/2021,11:17:17 AM,Trout Bog,,720.1,16,18.5,0.01,18.7,12,64.3,-1.4,-1.4,69.8,6.62,73.7,0.07,0,4.27,134.9,313.5,-0.001,0.271,0.277
5/26/2021,11:17:19 AM,Trout Bog,,720.3,15.9,18.4,0.01,18.6,12,64.3,-1.4,-1.4,70.2,6.65,74,0.07,0,4.27,134.8,313.5,-0.001,0.271,0.276
5/26/2021,11:17:21 AM,Trout Bog,,720.3,15.8,18.3,0.01,18.5,12,64.3,-1.4,-1.4,70.6,6.69,74.4,0.1,0,4.27,134.8,313.4,-0.001,0.272,0.276
5/26/2021,11:17:23 AM,Trout Bog,,720.2,15.8,18.3,0.01,18.5,12,64.3,-1.4,-1.4,71,6.73,74.9,0.11,0,4.27,134.8,313.3,-0.001,0.272,0.275
5/26/2021,11:17:25 AM,Trout Bog,,720.3,15.8,18.3,0.01,18.5,12,64.4,-1.4,-1.4,71.4,6.76,75.3,0.19,0,4.27,134.7,313,-0.002,0.271,0.275
5/26/2021,11:17:27 AM,Trout Bog,,720.2,15.8,18.3,0.01,18.5,12,64.4,-1.4,-1.4,71.7,6.79,75.7,0.22,0,4.28,134.6,312.7,-0.001,0.272,0.273
5/26/2021,11:17:29 AM,Trout Bog,,720.2,15.8,18.3,0.01,18.5,12,64.4,-1.4,-1.4,71.9,6.81,75.9,0.19,0,4.28,134.6,312.4,-0.001,0.272,0.274
5/26/2021,11:17:31 AM,Trout Bog,,720.2,15.8,18.3,0.01,18.5,12,64.4,-1.4,-1.4,72,6.82,76,0.22,0,4.28,134.6,312.2,-0.002,0.271,0.275
5/26/2021,11:17:33 AM,Trout Bog,,720.1,15.8,18.3,0.01,18.5,12,64.4,-1.4,-1.4,72.1,6.83,76.1,0.23,0,4.28,134.7,311.9,0.001,0.273,0.272
5/26/2021,11:17:35 AM,Trout Bog,,720.1,15.8,18.3,0.01,18.5,12,64.4,-1.4,-1.4,72.1,6.83,76.1,0.21,0,4.27,134.8,311.8,0.001,0.273,0.275
5/26/2021,11:17:37 AM,Trout Bog,,720.1,15.8,18.3,0.01,18.5,12,64.4,-1.4,-1.4,72.1,6.83,76.1,0.2,0,4.27,135,311.8,-0.001,0.272,0.274
5/26/2021,11:17:39 AM,Trout Bog,,720.1,15.9,18.3,0.01,18.5,12,64.3,-1.4,-1.4,72.1,6.83,76.1,0.15,0,4.27,135.2,311.9,-0.001,0.271,0.272
5/26/2021,11:17:41 AM,Trout Bog,,720.2,15.9,18.4,0.01,18.6,12,64.3,-1.4,-1.4,72,6.82,75.9,0.11,0,4.26,135.4,312.1,0.001,0.273,0.274
5/26/2021,11:17:43 AM,Trout Bog,,720.1,15.9,18.4,0.01,18.6,12,64.3,-1.4,-1.4,71.8,6.8,75.8,0.1,0,4.26,135.6,312.3,0.001,0.273,0.275
5/26/2021,11:17:45 AM,Trout Bog,,720.1,15.9,18.4,0.01,18.6,12,64.3,-1.4,-1.4,71.7,6.79,75.6,0.11,0,4.25,135.8,312.7,-0.001,0.271,0.275
5/26/2021,11:17:47 AM,Trout Bog,,720.2,15.9,18.4,0.01,18.6,12,64.3,-1.4,-1.4,71.6,6.78,75.6,0.09,0,4.25,136,313.1,0.001,0.272,0.279
5/26/2021,11:17:49 AM,Trout Bog,,720.1,15.9,18.4,0.01,18.6,12,64.3,-1.4,-1.4,71.6,6.78,75.5,0.1,0,4.25,136.3,313.6,0.002,0.274,0.299
5/26/2021,11:17:51 AM,Trout Bog,,720.3,15.9,18.4,0.01,18.6,12,64.3,-1.4,-1.4,71.5,6.78,75.5,0.12,0,4.24,136.6,314.1,0.004,0.275,0.307
5/26/2021,11:17:53 AM,Trout Bog,,720.4,15.9,18.3,0.01,18.6,12,64.3,-1.4,-1.4,71.4,6.77,75.4,0.12,0,4.24,136.8,314.7,0.004,0.275,0.311
5/26/2021,11:17:55 AM,Trout Bog,,720.3,15.8,18.3,0.01,18.5,12,64.3,-1.4,-1.4,71.5,6.77,75.4,0.14,0,4.23,137,315.4,0.008,0.278,0.331
5/26/2021,11:17:57 AM,Trout Bog,,720.1,15.8,18.3,0.01,18.5,12,64.3,-1.4,-1.4,71.5,6.78,75.5,0.14,0,4.23,137.2,316,0.013,0.281,0.321
5/26/2021,11:17:59 AM,Trout Bog,,720.1,15.8,18.3,0.01,18.5,12,64.3,-1.4,-1.4,71.5,6.78,75.4,0.12,0,4.23,137.4,316.5,0.018,0.285,0.35
5/26/2021,11:18:01 AM,Trout Bog,,720.2,15.8,18.3,0.01,18.5,12,64.3,-1.4,-1.4,71.4,6.77,75.3,0.14,0,4.22,137.6,317.1,0.026,0.291,0.348
5/26/2021,11:18:03 AM,Trout Bog,,720.2,15.8,18.3,0.01,18.5,12,64.3,-1.4,-1.4,71.3,6.76,75.2,0.15,0,4.22,137.7,317.7,0.032,0.294,0.374
5/26/2021,11:18:05 AM,Trout Bog,,720.3,15.9,18.3,0.01,18.5,12,64.3,-1.4,-1.4,71.2,6.75,75.2,0.14,0,4.22,137.9,318.3,0.039,0.3,0.4
5/26/2021,11:18:07 AM,Trout Bog,,720.1,15.9,18.3,0.01,18.6,12,64.3,-1.4,-1.4,71.2,6.75,75.2,0.14,0,4.22,138,319,0.051,0.308,0.411
5/26/2021,11:18:09 AM,Trout Bog,,720.1,15.9,18.3,0.01,18.6,12,64.2,-1.4,-1.4,71.2,6.75,75.1,0.14,0,4.21,138.2,319.8,0.06,0.314,0.416
5/26/2021,11:18:11 AM,Trout Bog,,720.2,15.9,18.4,0.01,18.6,12,64.2,-1.4,-1.4,71,6.74,75,0.14,0,4.21,138.3,320.6,0.071,0.322,0.423
5/26/2021,11:18:13 AM,Trout Bog,,720.1,15.9,18.4,0.01,18.6,12,64.2,-1.4,-1.4,70.9,6.73,74.9,0.15,0,4.21,138.4,321.3,0.084,0.331,0.428
5/26/2021,11:18:15 AM,Trout Bog,,720.2,15.9,18.4,0.01,18.6,12,64.2,-1.4,-1.4,70.8,6.72,74.7,0.16,0,4.21,138.5,322,0.094,0.338,0.431
5/26/2021,11:18:17 AM,Trout Bog,,720.1,15.9,18.4,0.01,18.6,12,64.2,-1.4,-1.4,70.7,6.7,74.6,0.16,0,4.2,138.6,322.8,0.108,0.348,0.44
5/26/2021,11:18:19 AM,Trout Bog,,720.1,16,18.5,0.01,18.7,12,64.2,-1.4,-1.4,70.4,6.68,74.3,0.15,0,4.2,138.8,323.6,0.12,0.356,0.424
5/26/2021,11:18:21 AM,Trout Bog,,720.2,16,18.5,0.01,18.7,12,64.1,-1.4,-1.4,70.1,6.66,74,0.11,0,4.2,138.9,324.4,0.132,0.365,0.448
5/26/2021,11:18:23 AM,Trout Bog,,720.1,16,18.6,0.01,18.8,12,64.1,-1.4,-1.4,69.8,6.63,73.7,0.08,0,4.2,139,325.2,0.146,0.375,0.458
5/26/2021,11:18:25 AM,Trout Bog,,720.2,16.1,18.6,0.01,18.8,12,64.1,-1.4,-1.4,69.5,6.6,73.3,0.05,0,4.2,139.1,326,0.161,0.385,0.459
5/26/2021,11:18:27 AM,Trout Bog,,720.2,16.1,18.7,0.01,18.9,12,64.1,-1.4,-1.4,69.1,6.57,73,0.04,0,4.19,139.2,326.9,0.173,0.394,0.456
5/26/2021,11:18:29 AM,Trout Bog,,720.1,16.2,18.7,0.01,19,12,64,-1.4,-1.4,65.1,6.19,68.7,0.02,0,4.19,139.3,327.7,0.182,0.4,0.449
5/26/2021,11:18:31 AM,Trout Bog,,720.1,16.2,18.8,0.01,19,12,64,-1.4,-1.4,63.9,6.08,67.5,0,0,4.19,139.4,328.5,0.193,0.408,0.463
5/26/2021,11:18:33 AM,Trout Bog,,720.1,16.3,18.9,0.01,19.1,12,64,-1.4,-1.3,63.4,6.04,67,-0.01,0,4.19,139.5,329.2,0.206,0.417,0.472
5/26/2021,11:18:35 AM,Trout Bog,,720.1,16.3,18.9,0.01,19.2,12,64,-1.3,-1.3,63.1,6,66.6,-0.02,0,4.19,139.6,330,0.217,0.425,0.474
5/26/2021,11:18:37 AM,Trout Bog,,720.1,16.4,19,0.01,19.2,12,63.9,-1.3,-1.3,62.7,5.97,66.1,-0.02,0,4.18,139.7,330.7,0.227,0.432,0.485
5/26/2021,11:18:39 AM,Trout Bog,,720.1,16.5,19.1,0.01,19.4,12,63.9,-1.3,-1.3,62.2,5.93,65.7,-0.02,0,4.18,139.8,331.3,0.236,0.438,0.489
5/26/2021,11:18:41 AM,Trout Bog,,720.2,16.6,19.3,0.01,19.5,13,63.8,-1.3,-1.3,61.8,5.89,65.2,-0.03,0,4.18,140,332,0.248,0.446,0.492
5/26/2021,11:18:43 AM,Trout Bog,,720.1,16.7,19.4,0.01,19.6,13,63.8,-1.3,-1.3,61.4,5.85,64.8,-0.06,0,4.18,140.1,332.7,0.256,0.452,0.505
5/26/2021,11:18:45 AM,Trout Bog,,720.1,16.7,19.5,0.01,19.7,13,63.8,-1.3,-1.3,60.9,5.81,64.3,-0.07,0,4.17,140.3,333.3,0.261,0.456,0.506
5/26/2021,11:18:47 AM,Trout Bog,,720.1,16.8,19.5,0.01,19.7,13,63.7,-1.3,-1.3,60.2,5.74,63.5,-0.05,0,4.17,140.5,334,0.271,0.463,0.533
5/26/2021,11:18:49 AM,Trout Bog,,720.1,16.8,19.6,0.01,19.8,13,63.7,-1.3,-1.3,59.5,5.68,62.8,-0.05,0,4.17,140.7,334.6,0.278,0.468,0.548
5/26/2021,11:18:51 AM,Trout Bog,,720.2,16.9,19.7,0.01,19.9,13,63.7,-1.3,-1.3,58.8,5.61,62,-0.04,0,4.16,140.9,335.4,0.288,0.475,0.559
5/26/2021,11:18:53 AM,Trout Bog,,720.1,16.9,19.7,0.01,20,13,63.6,-1.3,-1.3,58,5.54,61.3,-0.03,0,4.16,141.1,336,0.298,0.482,0.567
5/26/2021,11:18:55 AM,Trout Bog,,720.2,16.9,19.8,0.01,20,13,63.6,-1.3,-1.3,57.4,5.49,60.6,-0.02,0,4.15,141.3,336.7,0.307,0.488,0.564
5/26/2021,11:18:57 AM,Trout Bog,,720.3,17,19.8,0.01,20,13,63.6,-1.3,-1.3,56.9,5.44,60.1,-0.01,0,4.15,141.5,337.3,0.316,0.494,0.56
5/26/2021,11:18:59 AM,Trout Bog,,720.1,17,19.9,0.01,20.1,13,63.6,-1.3,-1.3,56.6,5.41,59.7,0.01,0,4.15,141.6,337.9,0.327,0.502,0.568
5/26/2021,11:19:01 AM,Trout Bog,,720.2,17.1,19.9,0.01,20.2,13,63.5,-1.3,-1.3,56.4,5.39,59.5,0,0,4.15,141.7,338.4,0.334,0.507,0.571
5/26/2021,11:19:03 AM,Trout Bog,,720.2,17.1,20,0.01,20.2,13,63.5,-1.3,-1.3,56.3,5.39,59.4,-0.01,0,4.14,141.9,338.9,0.343,0.514,0.584
5/26/2021,11:19:05 AM,Trout Bog,,720.2,17.1,20,0.01,20.2,13,63.5,-1.3,-1.3,56.3,5.38,59.4,0,0,4.14,142,339.4,0.354,0.521,0.584
5/26/2021,11:19:07 AM,Trout Bog,,720.1,17.1,20,0.01,20.2,13,63.5,-1.3,-1.3,56.2,5.38,59.3,0,0,4.14,142.1,339.9,0.363,0.528,0.591
5/26/2021,11:19:09 AM,Trout Bog,,720.1,17.2,20,0.01,20.3,13,63.5,-1.3,-1.3,56.1,5.36,59.2,0,0,4.14,142.2,340.4,0.375,0.536,0.6
5/26/2021,11:19:11 AM,Trout Bog,,720.2,17.2,20.1,0.01,20.3,13,63.5,-1.3,-1.3,55.7,5.33,58.8,-0.01,0,4.14,142.2,340.8,0.384,0.542,0.609
5/26/2021,11:19:13 AM,Trout Bog,,720.1,17.3,20.2,0.01,20.4,13,63.5,-1.3,-1.3,49.9,4.77,52.7,0,0,4.14,142.3,341.1,0.394,0.549,0.627
5/26/2021,11:19:15 AM,Trout Bog,,720.1,17.4,20.3,0.01,20.6,13,63.3,-1.3,-1.3,48.6,4.65,51.2,0,0,4.13,142.3,341.5,0.406,0.558,0.634
5/26/2021,11:19:17 AM,Trout Bog,,720.1,17.5,20.6,0.01,20.8,13,63.1,-1.3,-1.3,47.7,4.58,50.3,0,0,4.13,142.3,341.8,0.418,0.566,0.643
5/26/2021,11:19:19 AM,Trout Bog,,720.1,17.7,20.8,0.01,21,13,63,-1.3,-1.2,47.9,4.61,50.6,0,0,4.13,142.3,342.1,0.428,0.574,0.656
5/26/2021,11:19:21 AM,Trout Bog,,720.3,17.8,20.9,0.01,21.2,14,62.9,-1.2,-1.2,48.5,4.67,51.1,0.01,0,4.13,142.3,342.4,0.441,0.583,0.673
5/26/2021,11:19:23 AM,Trout Bog,,720.3,17.8,21,0.01,21.3,14,62.8,-1.2,-1.2,49,4.73,51.7,0.01,0,4.13,142.3,342.7,0.454,0.592,0.687
5/26/2021,11:19:25 AM,Trout Bog,,720.3,17.8,21,0.01,21.3,14,62.8,-1.2,-1.2,49.4,4.77,52.2,0.02,0,4.13,142.3,343,0.469,0.602,0.707
5/26/2021,11:19:27 AM,Trout Bog,,720.2,17.8,21,0.01,21.2,14,62.8,-1.2,-1.2,49.5,4.78,52.3,0.01,0,4.13,142.3,343.3,0.48,0.61,0.719
5/26/2021,11:19:29 AM,Trout Bog,,720.2,17.7,20.9,0.01,21.2,14,62.8,-1.2,-1.2,49.5,4.78,52.3,0,0,4.13,142.3,343.6,0.492,0.619,0.722
5/26/2021,11:19:31 AM,Trout Bog,,720.1,17.7,20.8,0.01,21.1,14,62.8,-1.2,-1.2,49.5,4.77,52.2,0.01,0,4.13,142.4,344,0.504,0.627,0.731
5/26/2021,11:19:33 AM,Trout Bog,,720.2,17.7,20.9,0.01,21.2,14,62.6,-1.2,-1.2,45.6,4.4,48.1,-0.01,0,4.13,142.5,344.3,0.52,0.638,0.764
5/26/2021,11:19:35 AM,Trout Bog,,720.1,17.8,21,0.01,21.3,14,62.3,-1.2,-1.2,44.6,4.32,47.1,-0.01,0,4.13,142.5,344.7,0.535,0.649,0.798
5/26/2021,11:19:37 AM,Trout Bog,,720.1,17.9,21.8,0.01,22.1,14,60.1,-1,-1,44.2,4.3,46.7,-0.03,0,4.12,142.6,345.2,0.558,0.664,0.848
5/26/2021,11:19:39 AM,Trout Bog,,720.1,18,22.1,0.01,22.4,14,59.7,-1,-0.9,44.1,4.4,46.6,-0.02,0,4.11,142.7,345.6,0.577,0.678,0.865
5/26/2021,11:19:41 AM,Trout Bog,,720.2,18.1,22.3,0.01,22.6,14,59.6,-0.9,-0.9,44.1,4.41,46.5,-0.03,0,4.1,143,346.1,0.6,0.695,0.896
5/26/2021,11:19:43 AM,Trout Bog,,720.2,18.2,22.6,0.01,22.9,15,58.7,-0.9,-0.9,44,4.44,46.4,-0.02,0,4.09,143.2,346.7,0.627,0.713,0.937
5/26/2021,11:19:45 AM,Trout Bog,,720.2,18.3,22.8,0.01,23.1,15,58.2,-0.8,-0.8,43.9,4.46,46.3,-0.03,0,4.08,143.6,347.4,0.652,0.731,0.956
5/26/2021,11:19:47 AM,Trout Bog,,720.2,18.3,22.9,0.01,23.3,15,57.9,-0.8,-0.8,43.7,4.47,46.2,-0.04,0,4.07,144,348.1,0.68,0.75,0.975
5/26/2021,11:19:49 AM,Trout Bog,,720.2,18.3,23,0.01,23.4,15,57.6,-0.8,-0.8,43.5,4.46,45.9,-0.05,0,4.06,144.5,348.7,0.709,0.771,0.994
5/26/2021,11:19:51 AM,Trout Bog,,720.1,18.3,23.1,0.01,23.5,15,57.4,-0.8,-0.8,43.1,4.43,45.5,-0.04,0,4.06,144.9,349.4,0.739,0.792,1
5/26/2021,11:19:53 AM,Trout Bog,,720.1,18.3,23.2,0.01,23.5,15,57.3,-0.8,-0.8,39,4.01,41.2,-0.06,0,4.05,145.3,350.1,0.767,0.812,1.005
5/26/2021,11:19:55 AM,Trout Bog,,720.1,18.3,23.9,0.01,24.3,16,54.9,-0.6,-0.6,37.2,3.84,39.2,-0.06,0,4.03,145.9,350.8,0.797,0.833,1.015
5/26/2021,11:19:57 AM,Trout Bog,,720.1,18.5,24.7,0.01,25.1,16,53.1,-0.5,-0.5,35.2,3.8,37.2,-0.05,0,4,146.6,351.5,0.823,0.851,1.034
5/26/2021,11:19:59 AM,Trout Bog,,720.2,19,25.7,0.01,26.2,17,52.4,-0.4,-0.4,29,3.16,30.6,-0.04,0,3.98,147.4,352.1,0.855,0.873,1.054
5/26/2021,11:20:01 AM,Trout Bog,,720.2,19.9,27,0.01,27.4,18,52.3,-0.4,-0.4,24.6,2.7,26,-0.03,0,3.97,148.2,352.7,0.881,0.892,1.072
5/26/2021,11:20:03 AM,Trout Bog,,720.2,20.9,28.4,0.01,28.9,18,52.3,-0.4,-0.4,22.9,2.51,24.1,-0.02,0,3.95,149,353.3,0.909,0.911,1.081
5/26/2021,11:20:05 AM,Trout Bog,,720.2,22.1,30,0.01,30.5,19,52.1,-0.4,-0.4,21.1,2.32,22.3,0,0,3.94,149.8,353.8,0.936,0.931,1.102
5/26/2021,11:20:07 AM,Trout Bog,,720.2,23.2,31.6,0.01,32.2,21,52,-0.4,-0.4,16.4,1.8,17.3,0.02,0,3.92,150.6,354.3,0.969,0.954,1.137
5/26/2021,11:20:09 AM,Trout Bog,,720.2,24.4,33.2,0.01,33.8,22,52,-0.4,-0.4,14.8,1.63,15.6,0.01,0,3.91,151.4,354.7,0.998,0.974,1.137
5/26/2021,11:20:11 AM,Trout Bog,,720.2,25.2,34.2,0.01,34.8,22,52.1,-0.4,-0.4,14.2,1.56,14.9,0,0,3.89,152.1,355.2,1.028,0.995,1.126
5/26/2021,11:20:13 AM,Trout Bog,,720.2,25.5,34.6,0.02,35.3,23,52.2,-0.4,-0.4,13.6,1.49,14.3,0.02,0,3.88,152.9,355.6,1.053,1.013,1.156
5/26/2021,11:20:15 AM,Trout Bog,,720.1,25.7,34.8,0.02,35.4,23,52.3,-0.4,-0.4,13.1,1.44,13.9,0.03,0,3.87,153.7,356.2,1.077,1.03,1.18
5/26/2021,11:20:17 AM,Trout Bog,,720.2,25.7,34.8,0.02,35.4,23,52.3,-0.4,-0.4,12.7,1.39,13.4,0.03,0,3.85,154.5,356.7,1.104,1.048,1.21
5/26/2021,11:20:19 AM,Trout Bog,,720.2,25.6,34.7,0.02,35.3,23,52.4,-0.4,-0.4,12.3,1.35,13,0.04,0,3.84,155.1,357.3,1.128,1.065,1.232
