Date,Time,Site,DATA ID,Barometer,Cond,Sp Cond,Sal,nLFCond,TDS,Temp (°F),Sigma,Sigma.1,ODO,ODO.1,ODO.2,Turbidity,TSS,pH,pH.1,ORP,Pressure,Depth,Vertical_Position
6/22/2021,11:25:09 AM,Trout Bog,,716.7,21.5,29.8,0.01,30.4,19,50.5,-0.3,-0.3,2.6,0.29,2.8,0.98,0,4.16,138.8,337.9,2.042,1.708,1.802
6/22/2021,11:25:11 AM,Trout Bog,,716.7,21.1,29.3,0.01,29.9,19,50.5,-0.3,-0.3,2.6,0.29,2.7,1.01,0,4.16,138.7,338.2,2.057,1.719,1.805
6/22/2021,11:25:13 AM,Trout Bog,,716.6,20.7,28.8,0.01,29.3,19,50.4,-0.3,-0.3,2.6,0.29,2.7,1.03,0,4.16,138.7,338.5,2.075,1.731,1.818
6/22/2021,11:25:15 AM,Trout Bog,,716.7,20.4,28.4,0.01,29,18,50.3,-0.3,-0.3,2.5,0.28,2.7,1.06,0,4.16,138.7,338.8,2.088,1.741,1.825
6/22/2021,11:25:17 AM,Trout Bog,,716.7,20.2,28.2,0.01,28.7,18,50.2,-0.3,-0.3,2.5,0.28,2.6,1.09,0,4.16,138.7,339.1,2.104,1.752,1.837
6/22/2021,11:25:19 AM,Trout Bog,,716.6,19.9,28,0.01,28.4,18,50,-0.3,-0.3,2.5,0.28,2.6,1.13,0,4.16,138.7,339.4,2.12,1.763,1.843
6/22/2021,11:25:21 AM,Trout Bog,,716.7,19.8,27.8,0.01,28.3,18,49.7,-0.3,-0.3,2.4,0.28,2.6,1.13,0,4.15,138.7,339.6,2.134,1.773,1.853
6/22/2021,11:25:23 AM,Trout Bog,,716.7,19.6,27.7,0.01,28.2,18,49.4,-0.3,-0.3,2.4,0.27,2.5,1.13,0,4.15,138.7,339.9,2.148,1.783,1.861
6/22/2021,11:25:25 AM,Trout Bog,,716.8,19.5,27.6,0.01,28.1,18,49.2,-0.3,-0.2,2.4,0.27,2.5,1.12,0,4.15,138.7,340.1,2.161,1.792,1.87
6/22/2021,11:25:27 AM,Trout Bog,,716.7,19.3,27.4,0.01,27.9,18,48.9,-0.2,-0.2,2.3,0.27,2.5,1.1,0,4.15,138.7,340.4,2.173,1.8,1.877
6/22/2021,11:25:29 AM,Trout Bog,,716.6,19,27.2,0.01,27.7,18,48.7,-0.2,-0.2,2.3,0.27,2.5,1.06,0,4.15,138.7,340.6,2.187,1.81,1.887
6/22/2021,11:25:31 AM,Trout Bog,,716.6,18.8,26.9,0.01,27.4,17,48.5,-0.2,-0.2,2.3,0.27,2.4,1.03,0,4.15,138.7,340.9,2.198,1.818,1.895
6/22/2021,11:25:33 AM,Trout Bog,,716.7,18.6,26.6,0.01,27.1,17,48.4,-0.2,-0.2,2.3,0.26,2.4,1,0,4.15,138.6,341,2.209,1.826,1.908
6/22/2021,11:25:35 AM,Trout Bog,,716.7,18.4,26.4,0.01,26.9,17,48.4,-0.2,-0.2,2.3,0.26,2.4,1,0,4.15,138.5,341.2,2.22,1.833,1.913
6/22/2021,11:25:37 AM,Trout Bog,,716.7,18.3,26.2,0.01,26.7,17,48.3,-0.2,-0.2,2.3,0.26,2.4,1,0,4.15,138.4,341.4,2.232,1.842,1.92
6/22/2021,11:25:39 AM,Trout Bog,,716.7,18.1,26.1,0.01,26.5,17,48.3,-0.2,-0.2,2.2,0.26,2.4,1.02,0,4.15,138.4,341.6,2.243,1.85,1.921
6/22/2021,11:25:41 AM,Trout Bog,,716.6,18,25.9,0.01,26.3,17,48.2,-0.2,-0.2,2.2,0.26,2.4,1.03,0,4.15,138.4,341.7,2.255,1.858,1.928
6/22/2021,11:25:43 AM,Trout Bog,,716.7,17.8,25.7,0.01,26.2,17,48.1,-0.2,-0.2,2.2,0.26,2.4,1.03,0,4.15,138.4,342,2.266,1.865,1.937
6/22/2021,11:25:45 AM,Trout Bog,,716.7,17.7,25.6,0.01,26,17,48.1,-0.2,-0.2,2.2,0.25,2.3,1.04,0,4.15,138.4,342.2,2.276,1.873,1.941
6/22/2021,11:25:47 AM,Trout Bog,,716.6,17.6,25.5,0.01,25.9,17,48,-0.2,-0.2,2.2,0.25,2.3,1.06,0,4.15,138.5,342.5,2.29,1.882,1.951
6/22/2021,11:25:49 AM,Trout Bog,,716.7,17.6,25.4,0.01,25.9,17,47.9,-0.2,-0.2,2.2,0.25,2.3,1.07,0,4.15,138.6,342.7,2.299,1.889,1.96
6/22/2021,11:25:51 AM,Trout Bog,,716.7,17.5,25.4,0.01,25.8,16,47.8,-0.2,-0.2,2.2,0.25,2.3,1.08,0,4.14,138.7,342.9,2.311,1.897,1.973
6/22/2021,11:25:53 AM,Trout Bog,,716.8,17.5,25.3,0.01,25.8,16,47.8,-0.2,-0.2,2.2,0.25,2.3,1.08,0,4.14,138.7,343.2,2.32,1.904,1.979
6/22/2021,11:25:55 AM,Trout Bog,,716.6,17.4,25.3,0.01,25.7,16,47.7,-0.2,-0.2,2.2,0.25,2.3,1.09,0,4.14,138.8,343.4,2.335,1.914,1.986
6/22/2021,11:25:57 AM,Trout Bog,,716.7,17.4,25.3,0.01,25.7,16,47.6,-0.2,-0.2,2.2,0.25,2.3,1.11,0,4.14,138.8,343.7,2.344,1.921,1.996
6/22/2021,11:25:59 AM,Trout Bog,,716.6,17.4,25.3,0.01,25.7,16,47.5,-0.2,-0.2,2.2,0.25,2.3,1.12,0,4.14,138.8,343.9,2.358,1.93,2.006
6/22/2021,11:26:01 AM,Trout Bog,,716.7,17.3,25.2,0.01,25.7,16,47.4,-0.2,-0.2,2.2,0.25,2.3,1.13,0,4.14,138.8,344.1,2.368,1.937,2.018
6/22/2021,11:26:03 AM,Trout Bog,,716.7,17.2,25.1,0.01,25.6,16,47.4,-0.2,-0.2,2.2,0.25,2.3,1.14,0,4.14,138.8,344.2,2.38,1.946,2.028
6/22/2021,11:26:05 AM,Trout Bog,,716.7,17.1,25,0.01,25.4,16,47.4,-0.2,-0.2,2.2,0.25,2.3,1.16,0,4.14,138.7,344.3,2.391,1.954,2.036
6/22/2021,11:26:07 AM,Trout Bog,,716.6,17,24.8,0.01,25.3,16,47.3,-0.2,-0.2,2.2,0.25,2.3,1.17,0,4.14,138.7,344.4,2.405,1.963,2.047
6/22/2021,11:26:09 AM,Trout Bog,,716.7,16.9,24.7,0.01,25.1,16,47.2,-0.2,-0.2,2.1,0.25,2.3,1.19,0,4.14,138.5,344.5,2.415,1.97,2.057
6/22/2021,11:26:11 AM,Trout Bog,,716.7,16.8,24.6,0.01,25,16,47.2,-0.2,-0.2,2.1,0.25,2.3,1.19,0,4.15,138.4,344.5,2.428,1.979,2.07
6/22/2021,11:26:13 AM,Trout Bog,,716.7,16.7,24.4,0.01,24.9,16,47.1,-0.2,-0.2,2.1,0.25,2.2,1.2,0,4.15,138.2,344.5,2.44,1.988,2.081
6/22/2021,11:26:15 AM,Trout Bog,,716.7,16.6,24.3,0.01,24.7,16,47.1,-0.2,-0.2,2.1,0.25,2.2,1.21,0,4.15,138,344.5,2.453,1.997,2.091
6/22/2021,11:26:17 AM,Trout Bog,,716.7,16.5,24.2,0.01,24.7,16,47,-0.2,-0.1,2.1,0.24,2.2,1.21,0,4.15,137.9,344.5,2.465,2.006,2.098
6/22/2021,11:26:19 AM,Trout Bog,,716.7,16.5,24.2,0.01,24.6,16,46.9,-0.2,-0.1,2.1,0.24,2.2,1.21,0,4.15,137.7,344.5,2.478,2.015,2.108
6/22/2021,11:26:21 AM,Trout Bog,,716.8,16.4,24.2,0.01,24.6,16,46.9,-0.2,-0.1,2.1,0.24,2.2,1.2,0,4.16,137.6,344.5,2.491,2.024,2.121
6/22/2021,11:26:23 AM,Trout Bog,,716.7,16.4,24.1,0.01,24.5,16,46.8,-0.2,-0.1,2.1,0.24,2.2,1.2,0,4.16,137.5,344.5,2.506,2.034,2.127
6/22/2021,11:26:25 AM,Trout Bog,,716.7,16.3,24.1,0.01,24.5,16,46.7,-0.2,-0.1,2.1,0.24,2.2,1.2,0,4.16,137.4,344.5,2.519,2.044,2.133
6/22/2021,11:26:27 AM,Trout Bog,,716.7,16.3,24,0.01,24.4,16,46.6,-0.1,-0.1,2.1,0.24,2.2,1.19,0,4.16,137.3,344.5,2.534,2.054,2.146
6/22/2021,11:26:29 AM,Trout Bog,,716.7,16.2,23.9,0.01,24.4,16,46.5,-0.1,-0.1,2.1,0.24,2.2,1.17,0,4.16,137.2,344.5,2.548,2.064,2.154
